---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\0H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
 4.958333333333333e+000  3.774197913967965e-001  7.522694068010605e-002 -8.831963558981328e-002  1.750056474228780e-001  1.256998014257625e-001 -1.282889865245075e-001
 4.966666666666667e+000  3.747934820079540e-001  7.723843550207854e-002 -8.314864830954284e-002  1.404087092976575e-001  1.164158981850429e-001 -1.221926647354497e-001
 4.975000000000000e+000  3.729086382072990e-001  7.864219658395277e-002 -7.767460881693857e-002  1.126367196624568e-001  1.088888302023767e-001 -1.163756423573192e-001
 4.983333333333333e+000  3.718848378253860e-001  7.932874498590681e-002 -7.229968669382418e-002  9.198982460282827e-002  1.032734221818732e-001 -1.104740490460023e-001
 4.991666666666666e+000  3.717380911035546e-001  7.926597768401122e-002 -6.735648783690230e-002  7.846993625710591e-002  9.951210889447391e-002 -1.041408786698535e-001
 5.000000000000000e+000  3.723838756930440e-001  7.847784268030678e-002 -6.309343236164021e-002  7.178437266454069e-002  9.734922401459867e-002 -9.708467606431363e-002
 5.008333333333333e+000  3.736502868647579e-001  7.701929392086515e-002 -5.967454250355114e-002  7.136763786196131e-002  9.636178944798556e-002 -8.909176439154010e-002
 5.016666666666667e+000  3.752970486010698e-001  7.495249556612471e-002 -5.718469623847956e-002  7.641970436000793e-002  9.600483919921714e-002 -8.003785263838113e-002
 5.025000000000000e+000  3.770142706227823e-001  7.231380485171179e-002 -5.565077374898706e-002  8.595861091748945e-002  9.567400091120795e-002 -6.989542584352330e-002
 5.033333333333333e+000  3.785803849252786e-001  6.916877581520620e-002 -5.498823641911228e-002  9.891418796806371e-002  9.476996323852677e-002 -5.869618082454031e-002
 5.041666666666666e+000  3.796415133697622e-001  6.547289264997103e-002 -5.515050900466953e-002  1.141869157940678e-001  9.280977514338537e-002 -4.657330756025223e-002
 5.050000000000000e+000  3.799986818825759e-001  6.121179619342998e-002 -5.602063151839422e-002  1.307879487444550e-001  8.949637358065804e-002 -3.369048944496970e-002
 5.058333333333334e+000  3.795036593460927e-001  5.634508903468261e-002 -5.749855969325293e-002  1.479175734576664e-001  8.480135201140369e-002 -2.026123263590155e-002
 5.066666666666666e+000  3.780920074812049e-001  5.083228870268086e-002 -5.949826516896301e-002  1.650261798628931e-001  7.897799016790025e-002 -6.532728784060235e-003
 5.075000000000000e+000  3.757741262470122e-001  4.464266118678406e-002 -6.193796805390867e-002  1.818081247006148e-001  7.250643203403856e-002  7.225104622032064e-003
 5.083333333333333e+000  3.726133821922324e-001  3.776116134380203e-002 -6.471859646291966e-002  1.981380638161866e-001  6.599808717487367e-002  2.072635656776835e-002
 5.091666666666667e+000  3.686980824552681e-001  3.019029820464647e-002 -6.771086587798472e-002  2.139847806213255e-001  6.009504243379159e-002  3.367726531790802e-002
 5.100000000000000e+000  3.641147921354438e-001  2.194828316991226e-002 -7.076282189513493e-002  2.293380056352935e-001  5.537981866974876e-002  4.579488381423590e-002
 5.108333333333333e+000  3.589293232697928e-001  1.306536221147137e-002 -7.372175200022836e-002  2.441638269858798e-001  5.230954946113715e-002  5.683402962912654e-002
