---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.FileName = "..\..\bergmann_validation\Tmp\1H2R_150811_2_100_labelled_cropped-euler-trunk.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 5.841666666666667e+000  2.464505749113320e-001  6.460506453830527e-001  9.661739902631514e-001  1.488476809118640e+000 -1.284545845222165e-001  1.716058714949762e+000 -3.089733468423713e-001  1.602739227577917e-001 -1.288269767432263e-001  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.850000000000000e+000  2.466686969616238e-001  6.548518897685635e-001  9.669283148290342e-001  1.490313246338869e+000 -1.293227403623207e-001  1.711634449979896e+000 -3.099443591231234e-001  1.564696253385958e-001 -1.214948526363357e-001  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.858333333333333e+000  2.468241798108911e-001  6.636099139419164e-001  9.676246730631928e-001  1.492279538224807e+000 -1.300890647821289e-001  1.706781287368104e+000 -3.108199571684186e-001  1.524382179559326e-001 -1.138925756077140e-001  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.866666666666666e+000  2.469208388116494e-001  6.723254884114785e-001  9.682598747861133e-001  1.494327749472741e+000 -1.306889057482683e-001  1.701583508097676e+000 -3.115345695133254e-001  1.482591841408973e-001 -1.060859823712535e-001  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.875000000000000e+000  2.469610175260875e-001  6.810009772942816e-001  9.688297078100472e-001  1.496426608874214e+000 -1.311068082654245e-001  1.696059427938546e+000 -3.120763155798857e-001  1.439801743795649e-001 -9.807752007203753e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.883333333333333e+000  2.469499516060768e-001  6.896378166166973e-001  9.693319449394178e-001  1.498537884603366e+000 -1.312792506860123e-001  1.690305383267763e+000 -3.123775772667426e-001  1.396648193093320e-001 -8.994869026322980e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.891666666666667e+000  2.468925421512191e-001  6.982377861959042e-001  9.697641882848030e-001  1.500627617885103e+000 -1.311567300132699e-001  1.684397993051306e+000 -3.123863108571941e-001  1.353667025361577e-001 -8.176296434373959e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.900000000000000e+000  2.467938227444448e-001  7.068025356358246e-001  9.701243048747310e-001  1.502662420185575e+000 -1.306901643841858e-001  1.678414425160665e+000 -3.120514319521466e-001  1.311367184298035e-001 -7.358614141432615e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.908333333333333e+000  2.466586966306679e-001  7.153338363007499e-001  9.704103800646617e-001  1.504611076058309e+000 -1.298353829351429e-001  1.672427751873409e+000 -3.113278505054842e-001  1.270204996740598e-001 -6.548273546155314e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.916666666666667e+000  2.464918344251895e-001  7.238340051711462e-001  9.706207160398040e-001  1.506446844261771e+000 -1.285580630177654e-001  1.666502718700359e+000 -3.101814649194692e-001  1.230548610074217e-001 -5.751331182109494e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.925000000000000e+000  2.462978443959559e-001  7.323061380153024e-001  9.707537799284025e-001  1.508148074218333e+000 -1.268362856964773e-001  1.660694652934749e+000 -3.085916991371747e-001  1.192664917722966e-001 -4.973414791035482e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.933333333333334e+000  2.460815305007056e-001  7.407540781331612e-001  9.708080250556115e-001  1.509696732254073e+000 -1.246611339549997e-001  1.655050538021075e+000 -3.065523516162471e-001  1.156735112783491e-001 -4.219761365891817e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.941666666666666e+000  2.458479205846637e-001  7.491822921889902e-001  9.707816395698815e-001  1.511075854275047e+000 -1.220366945554032e-001  1.649609197936133e+000 -3.040718728722366e-001  1.122888273596468e-001 -3.495078666870589e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.950000000000000e+000  2.456019195013035e-001  7.575958415463898e-001  9.706723155414643e-001  1.512266605569556e+000 -1.189800416783022e-001  1.644399528293978e+000 -3.011731672163125e-001  1.091246708082952e-001 -2.803203348316710e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.958333333333333e+000  2.453477051447972e-001  7.660005374528393e-001  9.704770374048891e-001  1.513245092284467e+000 -1.155217677046259e-001  1.639438133822770e+000 -2.978934026540624e-001  1.061980164632820e-001 -2.146722431515669e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.966666666666667e+000  2.450881422245023e-001  7.744032159749292e-001  9.701918406295482e-001  1.513979341785819e+000 -1.117076028423705e-001  1.634727901709100e+000 -2.942847767791423e-001  1.035358640763511e-001 -1.526709178577991e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.975000000000000e+000  2.448244012985744e-001  7.828119817051675e-001  9.698115960399039e-001  1.514427567897120e+000 -1.076005619885214e-001  1.630257944766036e+000 -2.904159947753218e-001  1.011786106831756e-001 -9.426149069644459e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.983333333333333e+000  2.445557100338823e-001  7.912363399184805e-001  9.693300203564153e-001  1.514539432740729e+000 -1.032823664960345e-001  1.626004288519610e+000 -2.863731011647856e-001  9.917951164457264e-002 -3.922916404788299e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 5.991666666666667e+000  2.442790703753018e-001  7.996871586209283e-001  9.687401538050456e-001  1.514261996470097e+000 -9.885326604361833e-002  1.621930463002717e+000 -2.822587479917618e-001  9.759837713353206e-002  1.278569263192400e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.000000000000000e+000  2.439889506622848e-001  8.081763168559463e-001  9.680355081296476e-001  1.513551211342851e+000 -9.442918324065586e-002  1.617988116287956e+000 -2.781890005024315e-001  9.648843170594049e-002  6.225314054517594e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.008333333333333e+000  2.436771401978645e-001  8.167159458712090e-001  9.672119307936528e-001  1.512387923411369e+000 -9.013477692142335e-002  1.614118771711257e+000 -2.742862720245687e-001  9.587743686311853e-002  1.096935136809367e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.016666666666667e+000  2.433330205235738e-001  8.253172907231356e-001  9.662698882167120e-001  1.510794567158647e+000 -8.609234288115975e-002  1.610257866709472e+000 -2.706683999202095e-001  9.574744622271002e-002  1.555928437733214e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.025000000000000e+000  2.429445071136297e-001  8.339893270988602e-001  9.652165854685048e-001  1.508846736342584e+000 -8.240791553196458e-002  1.606341351992162e+000 -2.674354431292698e-001  9.601976067055235e-002  2.003030972672460e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.033333333333333e+000  2.424990744228198e-001  8.427373589275463e-001  9.640675942336714e-001  1.506673334863221e+000 -7.915370129376642e-002  1.602294717012502e+000 -2.646518046132436e-001  9.655024915654221e-002  2.441488205864261e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.041666666666666e+000  2.419885256931359e-001  8.515628596049947e-001  9.628458289910010e-001  1.504447715498195e+000 -7.636619417066037e-002  1.598115605543566e+000 -2.623486820980206e-001  9.714450701616820e-002  2.865858759475618e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.050000000000000e+000  2.414073311048793e-001  8.604632527811519e-001  9.615813971806178e-001  1.502361226552091e+000 -7.403381878661408e-002  1.593764890009965e+000 -2.605063503024542e-001  9.757339930027396e-002  3.273985113883195e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.058333333333334e+000  2.407560312691859e-001  8.694337045913874e-001  9.603081175114068e-001  1.500602307834468e+000 -7.211134254894192e-002  1.589239289486828e+000 -2.590707920757440e-001  9.760414445872390e-002  3.660062460922343e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 6.066666666666666e+000  2.400401999031163e-001  8.784690058960034e-001  9.590603051786020e-001  1.499334974948335e+000 -7.053742667412299e-002  1.584546408403694e+000 -2.579701616051164e-001  9.702444775943879e-002  4.017932214670130e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
