---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.UpdData = 3
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnIDString = "col"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
5.375000000000000e+000 1.441575061779717e-001 -7.868364625542612e-002 -1.933388898193456e-001 2.209738308942776e-001 -1.627283431373834e-001 -3.222751517564634e-002
5.383333333333334e+000 1.332542562488080e-001 -7.640538372804406e-002 -1.976751542076862e-001 2.175176208572507e-001 -1.700575691882694e-001 -3.739411679739437e-002
5.391666666666667e+000 1.228003888360667e-001 -7.450844321948758e-002 -2.015995096557369e-001 2.145828420751589e-001 -1.776156330959038e-001 -4.262163122119651e-002
5.400000000000000e+000 1.127642068821707e-001 -7.304212305232349e-002 -2.051236422402825e-001 2.121833853923323e-001 -1.853943442683514e-001 -4.785943522431183e-002
5.408333333333333e+000 1.030961546347318e-001 -7.203674248280056e-002 -2.082785980861054e-001 2.103170971731687e-001 -1.933801429359027e-001 -5.306204046311759e-002
5.416666666666667e+000 9.374451354754992e-002 -7.150772029387009e-002 -2.111142400595098e-001 2.089788660194849e-001 -2.015578403469424e-001 -5.819393090586148e-002
5.425000000000000e+000 8.464848398469990e-002 -7.145231647409367e-002 -2.136903834222070e-001 2.081521725440569e-001 -2.099055127510848e-001 -6.323525823200597e-002
5.433333333333334e+000 7.574487200574766e-002 -7.184899621916885e-002 -2.160682336127701e-001 2.078137037238094e-001 -2.183939717775081e-001 -6.818776885029448e-002
5.441666666666666e+000 6.697319961781773e-002 -7.265548368148656e-002 -2.183032119569615e-001 2.079365176262611e-001 -2.269852422089120e-001 -7.307781660791522e-002
5.450000000000000e+000 5.828913062547434e-002 -7.381145035984460e-002 -2.204403886033529e-001 2.084999190257306e-001 -2.356317808207361e-001 -7.795053975283027e-002
5.458333333333333e+000 4.966039850017952e-002 -7.523372002715467e-002 -2.225105304078535e-001 2.094845960033346e-001 -2.442719257629046e-001 -8.285951157348086e-002
5.466666666666667e+000 4.107739477696872e-002 -7.681876323486492e-002 -2.245319211191886e-001 2.108807595350564e-001 -2.528294885555716e-001 -8.785114058231121e-002
5.475000000000001e+000 3.255270893028636e-002 -7.844193135950794e-002 -2.265167816669648e-001 2.126889569930178e-001 -2.612123218142479e-001 -9.295444798578180e-002
5.483333333333333e+000 2.411746695916259e-002 -7.995905576293994e-002 -2.284806051252280e-001 2.149207966574555e-001 -2.693123528933671e-001 -9.817492344036635e-002
5.491666666666667e+000 1.581317640869359e-002 -8.121082283261649e-002 -2.304494703887822e-001 2.175976324877557e-001 -2.770073364900110e-001 -1.034922643658176e-001
5.500000000000000e+000 7.683228594143735e-003 -8.203157282709794e-002 -2.324610792876279e-001 2.207487061395835e-001 -2.841645006537251e-001 -1.088642696290469e-001
5.508333333333334e+000 -2.313971536915400e-004 -8.226359292901941e-002 -2.345588371703751e-001 2.244109886931259e-001 -2.906452236912671e-001 -1.142367781951265e-001
5.516666666666667e+000 -7.891126694847707e-003 -8.177495705027704e-002 -2.367830199056990e-001 2.286315319080533e-001 -2.963096181702592e-001 -1.195546794498675e-001
5.525000000000000e+000 -1.525404798951531e-002 -8.047586648743721e-002 -2.391640671246896e-001 2.334710147146534e-001 -3.010203610110806e-001 -1.247694185775120e-001
5.533333333333333e+000 -2.227289925709055e-002 -7.832854113913634e-002 -2.417196272790394e-001 2.390065480785290e-001 -3.046452352654498e-001 -1.298425198455818e-001
5.541666666666667e+000 -2.889425592216858e-002 -7.534849879301708e-002 -2.444541267476723e-001 2.453330090734618e-001 -3.070573657652909e-001 -1.347470654054899e-001
