---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.FileName = "..\..\bergmann_validation\Tmp\0H2R_150811_2_100_labelled_cropped-euler-trunk.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
 4.800000000000000e+000  2.233474609453319e-001 -5.005545207314808e-001  9.655644904913489e-001  1.502358402082031e+000 -1.531381880294034e-001  1.636045843064914e+000 -3.129706806512331e-001  1.190256403468092e-001 -5.874360150258085e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.808333333333334e+000  2.233973933023806e-001 -4.924296822543112e-001  9.659719669564222e-001  1.504938877125208e+000 -1.523860788592901e-001  1.630812395856717e+000 -3.121940734009033e-001  1.145429766186846e-001 -5.252029438829758e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.816666666666666e+000  2.234467054900391e-001 -4.841043959680239e-001  9.663114966003868e-001  1.507523443792689e+000 -1.515529679226118e-001  1.625558598255142e+000 -3.113458790038847e-001  1.100096591000682e-001 -4.627067112098187e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.825000000000000e+000  2.234953742190599e-001 -4.755784383402696e-001  9.665749193150081e-001  1.510083508761669e+000 -1.505422056676122e-001  1.620347002161696e+000 -3.103316851478870e-001  1.054613468011918e-001 -4.006550537893351e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.833333333333333e+000  2.235430722795107e-001 -4.669095277055855e-001  9.667535033378483e-001  1.512571408283376e+000 -1.492783175523715e-001  1.615269924138419e+000 -3.090788794362273e-001  1.009652894527121e-001 -3.401007414065593e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.841666666666667e+000  2.235888699034939e-001 -4.581554691432275e-001  9.668398582990097e-001  1.514928265737009e+000 -1.477286669522961e-001  1.610396633003320e+000 -3.075564796709310e-001  9.660324590526090e-002 -2.817636622068681e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.850000000000000e+000  2.236326846089279e-001 -4.493564084263077e-001  9.668297911875891e-001  1.517103961625759e+000 -1.458561143388104e-001  1.605787290646350e+000 -3.057286933351808e-001  9.244191483219938e-002 -2.262709274409133e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.858333333333333e+000  2.236744041766546e-001 -4.405415073697616e-001  9.667208206410665e-001  1.519050039551564e+000 -1.436357207325019e-001  1.601486757572087e+000 -3.035716118081001e-001  8.854415095632297e-002 -1.740629581391526e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.866666666666666e+000  2.237135073441108e-001 -4.317299985257445e-001  9.665111898511425e-001  1.520716372469981e+000 -1.410578981912969e-001  1.597522745165637e+000 -3.010768394140176e-001  8.497396470168193e-002 -1.253630984287360e-002  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.875000000000000e+000  2.237486934963179e-001 -4.229325111871306e-001  9.661989602507165e-001  1.522047977942549e+000 -1.381323094437579e-001  1.593904389601832e+000 -2.982562925871020e-001  8.180123922888356e-002 -8.015194349828295e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.883333333333333e+000  2.237775222910285e-001 -4.141525799260126e-001  9.657813666063174e-001  1.522984127384495e+000 -1.348929160172421e-001  1.590621578974778e+000 -2.951487378783710e-001  7.910348860249622e-002 -3.815945673237598e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.891666666666667e+000  2.237960911219308e-001 -4.053880871643437e-001  9.652545488051585e-001  1.523460527078907e+000 -1.314018409530868e-001  1.587645461643396e+000 -2.918246118173705e-001  7.696374059166877e-002  1.116404047415823e-004  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
 4.900000000000000e+000  2.237987851491646e-001 -3.966324179971502e-001  9.646138249441574e-001  1.523415160179955e+000 -1.277487185518378e-001  1.584929825092254e+000 -2.883843809538827e-001  7.546380664723133e-002  3.836787290211929e-003  0.000000000000000e+000  0.000000000000000e+000  0.000000000000000e+000
