---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.UpdData = 3
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped-euler-trunk.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SepSpaceAutoOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ShortenNamesOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.Header.ColumnIDString = "col"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SuppressTimeColumnOnOff = Off
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ
col7  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension
col8  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending
col9  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation
col10  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion
col11  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending
col12  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisPosZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotX Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotY Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisRotZ Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxExtension Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.PelvisThoraxRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxLateralBending Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile1.SkullThoraxRotation
5.450000000000000e+000 2.068706105117431e-001 1.977977681482118e-001 9.601094683037180e-001 1.575769747324501e+000 1.254531943437827e-001 1.679414102872099e+000 -1.318471075660379e-001 4.100475716235450e-002 -2.445647995577875e-001 0.000000000000000e+000 0.000000000000000e+000 1.665334536937735e-016
5.458333333333333e+000 2.076489293895967e-001 2.067823583252048e-001 9.587937824338324e-001 1.579117422373321e+000 1.271031119043877e-001 1.684676933816734e+000 -1.292965589831494e-001 3.892135238414404e-002 -2.506454669316800e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.466666666666667e+000 2.084786624822820e-001 2.158413124651242e-001 9.573769196161217e-001 1.582748102229589e+000 1.286805556760557e-001 1.689800393108353e+000 -1.267655336221503e-001 3.641587992910283e-002 -2.564616544957006e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.475000000000001e+000 2.093563282770062e-001 2.249729093859633e-001 9.558778992849020e-001 1.586549817635507e+000 1.301922809264475e-001 1.694779648521778e+000 -1.242671932558433e-001 3.363618888798327e-002 -2.619900405091814e-001 0.000000000000000e+000 0.000000000000000e+000 5.551115123125782e-017
5.483333333333333e+000 2.102738849870223e-001 2.341737322867598e-001 9.543207788292997e-001 1.590385201234161e+000 1.316536523729333e-001 1.699603305354550e+000 -1.218144133844172e-001 3.077188605084115e-002 -2.671923987487287e-001 5.551115123125783e-017 1.110223024625157e-016 1.110223024625157e-016
5.491666666666667e+000 2.112195427440538e-001 2.434397590070554e-001 9.527338627644488e-001 1.594096000302680e+000 1.330829521993213e-001 1.704261186769165e+000 -1.194230026693828e-001 2.804806874795901e-002 -2.720245836933366e-001 0.000000000000000e+000 0.000000000000000e+000 5.551115123125782e-017
5.500000000000000e+000 2.121797332417346e-001 2.527675555018035e-001 9.511479810034288e-001 1.597513739582906e+000 1.344956539244038e-001 1.708749990946008e+000 -1.171135750973787e-001 2.570808555502126e-002 -2.764459525181548e-001 0.000000000000000e+000 0.000000000000000e+000 -5.551115123125783e-017
5.508333333333334e+000 2.131414188661855e-001 2.621551035333823e-001 9.495941451694080e-001 1.600475798384961e+000 1.359014531087939e-001 1.713074448323312e+000 -1.149101827851193e-001 2.398800353252830e-002 -2.804259750173490e-001 0.000000000000000e+000 0.000000000000000e+000 -5.551115123125782e-017
5.516666666666667e+000 2.140938995627437e-001 2.716020982345543e-001 9.481011408178520e-001 1.602843554163823e+000 1.373045978806944e-001 1.717244537830712e+000 -1.128359047882695e-001 2.308920677465222e-002 -2.839468307951529e-001 -5.551115123125783e-017 5.551115123125783e-017 0.000000000000000e+000
5.525000000000000e+000 2.150298696570508e-001 2.811098633543250e-001 9.466935948731179e-001 1.604517761714216e+000 1.387058921594582e-001 1.721271246478424e+000 -1.109077997899899e-001 2.315609685179072e-002 -2.870027702989138e-001 5.551115123125783e-017 -5.551115123125783e-017 -5.551115123125783e-017
5.533333333333333e+000 2.159458069017433e-001 2.906810733079895e-001 9.453908402831556e-001 1.605447195894275e+000 1.401042089293871e-001 1.725162825602187e+000 -1.091340656312640e-001 2.426362289837431e-002 -2.895976027923736e-001 -5.551115123125780e-017 -1.665334536937734e-016 -5.551115123125780e-017
5.541666666666667e+000 2.168417299944668e-001 3.003193679157143e-001 9.442066945379558e-001 1.605628993128690e+000 1.414964390040503e-001 1.728922269967122e+000 -1.075145820186068e-001 2.641636391245494e-002 -2.917411498113253e-001 0.000000000000000e+000 0.000000000000000e+000 0.000000000000000e+000
5.550000000000000e+000 2.177204290044386e-001 3.100288613794672e-001 9.431501057577674e-001 1.605101609214677e+000 1.428762542592825e-001 1.732545942414354e+000 -1.060441492151036e-001 2.955791786975292e-002 -2.934448660665585e-001 5.551115123125782e-017 -5.551115123125782e-017 5.551115123125782e-017
5.558333333333334e+000 2.185864318045117e-001 3.198135066575591e-001 9.422264614838464e-001 1.603932682751512e+000 1.442326549233581e-001 1.736022476554050e+000 -1.047172249473954e-001 3.358730737738624e-002 -2.947167837285013e-001 1.110223024625157e-016 -5.551115123125783e-017 1.110223024625157e-016
5.566666666666666e+000 2.194449396071026e-001 3.296762959150507e-001 9.414392534165731e-001 1.602204463566841e+000 1.455489839774999e-001 1.739331140821121e+000 -1.035331481562581e-001 3.837850491499842e-002 -2.955563400814851e-001 1.665334536937735e-016 5.551115123125784e-017 2.220446049250314e-016
