---- AnyBody Output File ---------------------------------
Study: Main.Studies.KinematicStudy
Operation: Main.Studies.KinematicStudy.Kinematics
----------------------------------------------------------
Constants (Name = Value): 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.FileName = "..\..\bergmann_validation\Tmp\H2R_150811_2_100_labelled_cropped_TLEM1-euler-leftlegtd.txt"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Digits = 15
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Width = 23
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.Style = ScientificNumber
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.NumberFormat.FormatStr = "%23.15e"
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Values = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Search = 
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Format = 0
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SepSign = " "
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.LineSepSign = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.TitleSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ConstSectionSaveOptionsOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.VarSectionOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesOnOff = On
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.ColumnNamesShortenOnOff = Off
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.Header.LinePrefix = ""
Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.ConstSectionSaveOptionsOnOff = On
----------------------------------------------------------
Variables (Column# Name): 
col0  Main.Studies.KinematicStudy.t
col1  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion
col2  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction
col3  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation
col4  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion
col5  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion
col6  Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
----------------------------------------------------------
Main.Studies.KinematicStudy.t Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipAbduction Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.HipExternalRotation Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.KneeFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.AnklePlantarFlexion Main.Studies.KinematicStudy.JointAngleOutputs.OutputFile2.SubTalarEversion
 5.116666666666666e+000  2.993235969129595e-001 -1.994238877228849e-002 -9.173200685490485e-002  2.185296540710821e-001 -5.202240206502616e-002  1.211792762199822e-001
 5.125000000000000e+000  2.912494249437113e-001 -2.889121408336126e-002 -9.298673538706975e-002  2.328232257167317e-001 -5.091167325962205e-002  1.272876274072294e-001
 5.133333333333333e+000  2.827613544660784e-001 -3.820160126442351e-002 -9.387344205087252e-002  2.462615017280360e-001 -4.792614775685941e-002  1.321711796689320e-001
 5.141666666666667e+000  2.738666642996765e-001 -4.778805691383870e-002 -9.436721474358534e-002  2.586629448500675e-001 -4.318989971229623e-002  1.358785618497637e-001
 5.150000000000000e+000  2.645746699001813e-001 -5.754596760336361e-002 -9.448961949888782e-002  2.698605144912423e-001 -3.689955674129908e-002  1.385233129930723e-001
 5.158333333333333e+000  2.548966752311520e-001 -6.734219336446778e-002 -9.427628849563625e-002  2.797178364742354e-001 -2.930272394559488e-002  1.401806727170668e-001
 5.166666666666666e+000  2.448596453254658e-001 -7.702939600810099e-002 -9.380425136247593e-002  2.881532546373278e-001 -2.066462645284879e-002  1.409651209067412e-001
 5.175000000000000e+000  2.345033022247588e-001 -8.644692104597862e-002 -9.316694804449978e-002  2.951418117143108e-001 -1.125248446484884e-002  1.409770566501741e-001
 5.183333333333334e+000  2.238788057692382e-001 -9.543064366738330e-002 -9.246785582288102e-002  3.007118672515070e-001 -1.321050484740582e-003  1.403102961923129e-001
 5.191666666666666e+000  2.130434623437790e-001 -1.038236548679683e-001 -9.181405709877676e-002  3.049335336053756e-001  8.895974074495201e-003  1.390552180979398e-001
 5.200000000000000e+000  2.020532551604141e-001 -1.114873315864369e-001 -9.131394437917674e-002  3.079036171550117e-001  1.919095159085120e-002  1.373057678889000e-001
 5.208333333333333e+000  1.909550663391500e-001 -1.183106702213919e-001 -9.107536554708320e-002  3.097307753248919e-001  2.938541122467580e-002  1.351665430144902e-001
 5.216666666666667e+000  1.797805625838408e-001 -1.242166560429523e-001 -9.120155821234810e-002  3.105234511610472e-001  3.933215475859642e-002  1.327560208720210e-001
 5.225000000000000e+000  1.685429474786869e-001 -1.291648866148270e-001 -9.178595603105856e-002  3.103820676586741e-001  4.891636699743174e-002  1.302041853902365e-001
 5.233333333333333e+000  1.572376595901539e-001 -1.331492064286255e-001 -9.290746268928658e-002  3.093965414314340e-001  5.805576246789234e-002  1.276440694739064e-001
 5.241666666666666e+000  1.458475228693198e-001 -1.361909593864326e-001 -9.462561848428611e-002  3.076492934214800e-001  6.670020495691668e-002  1.251980712015202e-001
 5.250000000000000e+000  1.343506049854470e-001 -1.383310354804159e-001 -9.697476676041399e-002  3.052214452989257e-001  7.483057926676356e-002  1.229625586807799e-001
 5.258333333333333e+000  1.227279174445639e-001 -1.396230206750377e-001 -9.995889406286307e-002  3.021979867154455e-001  8.245586941181206e-002  1.209960870901417e-001
 5.266666666666667e+000  1.109689916931942e-001 -1.401282156947821e-001 -1.035508847155000e-001  2.986687408851815e-001  8.960783621159113e-002  1.193163597958773e-001
